date,store_id,region,product,category,units_sold,unit_price,revenue,promotion_flag
2021-06-23,EA-S01,East,Mu Component,Components,2,25.15,50.3,0
2021-12-02,NO-S02,North,Iota Tool,Tools,3,52.67,158.01,0
2021-08-25,NO-S05,North,Zeta Device,Devices,3,103.02,309.06,1
2021-01-27,WE-S05,West,Gamma Widget,Widgets,1,46.01,46.01,1
2023-11-05,WE-S03,West,Zeta Device,Devices,1,187.06,187.06,0
2021-12-04,EA-S01,East,Xi Module,Modules,5,239.85,1199.25,0
2021-05-20,WE-S05,West,Iota Tool,Tools,1,36.66,36.66,0
2023-09-05,WE-S02,West,Omicron Module,Modules,3,233.5,700.5,0
2021-07-18,SO-S06,South,Sigma Kit,Kits,4,263.85,1055.4,1
2022-01-27,SO-S03,South,Delta Gadget,Gadgets,3,81.89,245.67,0
2022-02-07,WE-S04,West,Nu Component,Components,5,21.94,109.7,0
2023-03-14,CE-S05,Central,Mu Component,Components,4,23.09,92.36,0
2023-03-29,SO-S05,South,Rho Part,Parts,3,13.26,39.78,0
2023-07-06,WE-S06,West,Upsilon Bundle,Bundles,6,391.96,2351.76,0
2023-12-25,CE-S02,Central,Alpha Widget,Widgets,2,68.8,137.6,0
2022-07-12,WE-S02,West,Delta Gadget,Gadgets,4,100.83,403.32,0
2022-01-19,EA-S05,East,Iota Tool,Tools,3,48.69,146.07,0
2022-03-26,EA-S01,East,Upsilon Bundle,Bundles,4,404.33,1617.32,0
2022-08-06,WE-S02,West,Epsilon Gadget,Gadgets,1,69.18,69.18,0
2023-09-23,NO-S04,North,Kappa Accessory,Accessories,3,13.24,39.72,0
2023-02-23,EA-S05,East,Nu Component,Components,3,26.81,80.43,0
2023-05-31,WE-S03,West,Rho Part,Parts,1,10.39,10.39,0
2022-07-18,CE-S06,Central,Iota Tool,Tools,4,47.03,188.12,0
2021-03-28,SO-S04,South,Lambda Accessory,Accessories,3,16.08,48.24,0
2021-05-19,EA-S06,East,Alpha Widget,Widgets,1,41.58,41.58,1
2022-04-27,CE-S06,Central,Kappa Accessory,Accessories,6,15.57,93.42,0
2023-09-14,NO-S06,North,Omicron Module,Modules,4,195.72,782.88,0
2022-02-03,WE-S05,West,Gamma Widget,Widgets,1,42.39,42.39,0
2022-10-14,CE-S01,Central,Omicron Module,Modules,2,174.19,348.38,0
2023-12-10,CE-S05,Central,Lambda Accessory,Accessories,3,22.18,66.54,0
2022-04-15,NO-S06,North,Upsilon Bundle,Bundles,6,383.68,2302.08,0
2022-04-23,SO-S06,South,Epsilon Gadget,Gadgets,5,77.6,388.0,0
2021-01-13,WE-S04,West,Upsilon Bundle,Bundles,2,373.89,747.78,0
2023-12-20,EA-S03,East,Kappa Accessory,Accessories,5,21.01,105.05,0
2022-01-16,EA-S05,East,Eta Device,Devices,2,124.38,248.76,0
2023-03-21,EA-S04,East,Omicron Module,Modules,2,157.99,315.98,1
2021-07-25,EA-S04,East,Omicron Module,Modules,2,222.23,444.46,0
2021-03-13,WE-S01,West,Tau Kit,Kits,2,283.75,567.5,0
2022-02-04,WE-S01,West,Xi Module,Modules,3,224.71,674.13,0
2023-04-17,NO-S06,North,Beta Widget,Widgets,5,61.07,305.35,0
2021-08-17,EA-S01,East,Xi Module,Modules,1,219.94,219.94,0
2022-01-20,EA-S05,East,Eta Device,Devices,5,139.9,699.5,0
2023-12-17,WE-S06,West,Gamma Widget,Widgets,4,68.8,275.2,0
2021-04-10,NO-S06,North,Beta Widget,Widgets,4,58.5,234.0,0
2023-11-16,WE-S05,West,Kappa Accessory,Accessories,3,21.59,64.77,1
2023-11-22,WE-S04,West,Delta Gadget,Gadgets,1,102.31,102.31,0
2021-04-26,EA-S06,East,Rho Part,Parts,3,12.77,38.31,0
2022-05-17,NO-S06,North,Lambda Accessory,Accessories,2,14.43,28.86,0
2022-09-12,SO-S04,South,Gamma Widget,Widgets,2,48.28,96.56,1
2022-11-08,EA-S05,East,Gamma Widget,Widgets,3,65.35,196.05,0
2021-05-03,CE-S06,Central,Iota Tool,Tools,4,40.26,161.04,0
2023-10-24,EA-S01,East,Sigma Kit,Kits,4,268.18,1072.72,0
2022-07-24,WE-S03,West,Eta Device,Devices,4,155.08,620.32,1
2021-12-01,SO-S02,South,Pi Part,Parts,4,17.34,69.36,0
2022-04-24,SO-S01,South,Eta Device,Devices,4,77.27,309.08,0
2022-02-21,SO-S01,South,Nu Component,Components,4,22.76,91.04,0
2022-03-27,WE-S03,West,Delta Gadget,Gadgets,3,76.25,228.75,0
2021-05-02,EA-S06,East,Mu Component,Components,4,21.92,87.68,0
2022-11-20,WE-S02,West,Omicron Module,Modules,5,275.11,1375.55,0
2021-05-19,CE-S03,Central,Zeta Device,Devices,4,148.0,592.0,0
2023-04-01,EA-S04,East,Alpha Widget,Widgets,3,52.72,158.16,0
2021-03-17,SO-S02,South,Xi Module,Modules,3,183.08,549.24,0
2023-04-16,SO-S01,South,Nu Component,Components,1,24.47,24.47,0
2021-11-21,NO-S02,North,Mu Component,Components,-3,28.61,-85.83,0
2021-06-06,CE-S05,Central,Alpha Widget,Widgets,4,41.99,167.96,0
2023-10-03,WE-S06,West,Zeta Device,Devices,7,119.89,839.23,1
2023-09-02,WE-S05,West,Gamma Widget,Widgets,1,52.39,52.39,0
2022-03-11,SO-S05,South,Eta Device,Devices,5,104.43,522.15,0
2021-04-08,WE-S05,West,Kappa Accessory,Accessories,3,11.03,33.09,0
2022-07-24,EA-S06,East,Gamma Widget,Widgets,3,60.15,180.45,0
2021-01-04,EA-S04,East,Delta Gadget,Gadgets,3,74.64,223.92,0
2021-11-15,CE-S05,Central,Gamma Widget,Widgets,1,58.83,58.83,0
2022-04-04,EA-S04,East,Beta Widget,Widgets,3,47.4,142.2,0
2021-08-07,EA-S01,East,Upsilon Bundle,Bundles,3,381.97,1145.91,0
2023-11-11,WE-S02,West,Lambda Accessory,Accessories,2,23.92,47.84,0
2021-07-25,CE-S02,Central,Delta Gadget,Gadgets,3,97.9,293.7,0
2021-06-30,SO-S05,South,Lambda Accessory,Accessories,3,18.71,56.13,0
2023-08-07,WE-S06,West,Alpha Widget,Widgets,3,43.88,131.64,0
2023-12-12,NO-S06,North,Alpha Widget,Widgets,2,61.81,123.62,0
2021-12-23,NO-S01,North,Zeta Device,Devices,3,186.96,560.88,0
2022-10-03,EA-S03,East,Delta Gadget,Gadgets,2,78.12,156.24,0
2022-07-27,CE-S05,Central,Iota Tool,Tools,4,45.05,180.2,0
2022-05-30,CE-S03,Central,Omicron Module,Modules,4,214.6,858.4,0
2021-08-13,WE-S06,West,Rho Part,Parts,3,12.66,37.98,0
2021-01-14,WE-S03,West,Mu Component,Components,2,28.09,56.18,0
2023-02-05,EA-S06,East,Lambda Accessory,Accessories,2,14.04,28.08,0
2021-03-05,WE-S06,West,Kappa Accessory,Accessories,4,16.56,66.24,0
2023-03-07,CE-S03,Central,Sigma Kit,Kits,5,253.54,1267.7,0
2023-11-09,EA-S06,East,Tau Kit,Kits,3,347.9,1043.7,0
2022-02-19,NO-S06,North,Nu Component,Components,6,18.03,108.18,0
2021-05-08,EA-S03,East,Alpha Widget,Widgets,1,58.71,58.71,0
2021-08-14,CE-S04,Central,Pi Part,Parts,5,13.25,66.25,0
2022-07-20,CE-S02,Central,Nu Component,Components,3,26.76,80.28,0
2022-08-24,EA-S04,East,Epsilon Gadget,Gadgets,4,77.3,309.2,1
2021-09-30,EA-S02,East,Omicron Module,Modules,7,178.98,1252.86,0
2023-07-30,CE-S04,Central,Sigma Kit,Kits,6,323.39,1940.34,0
2022-04-06,EA-S03,East,Sigma Kit,Kits,2,228.44,456.88,0
2021-03-21,WE-S05,West,Delta Gadget,Gadgets,7,75.64,529.48,0
2022-02-03,CE-S06,Central,Kappa Accessory,Accessories,1,13.28,13.28,0
2022-04-15,SO-S02,South,Delta Gadget,Gadgets,4,79.91,319.64,1
2022-12-20,SO-S04,South,Tau Kit,Kits,1,345.47,345.47,0
2021-06-12,WE-S02,West,Mu Component,Components,2,30.76,61.52,0
2023-11-19,NO-S03,North,Mu Component,Components,3,31.74,95.22,0
2022-06-21,SO-S04,South,Alpha Widget,Widgets,2,51.77,103.54,0
2021-06-03,CE-S06,Central,Nu Component,Components,2,32.25,64.5,0
2021-08-11,SO-S05,South,Upsilon Bundle,Bundles,3,324.53,973.59,0
2022-05-31,EA-S02,East,Kappa Accessory,Accessories,1,16.17,16.17,0
2023-12-07,EA-S02,East,Omicron Module,Modules,2,279.43,558.86,0
2021-03-18,EA-S03,East,Lambda Accessory,Accessories,2,14.54,29.08,0
2021-06-07,CE-S04,Central,Gamma Widget,Widgets,3,68.49,205.47,0
2022-11-01,WE-S03,West,Alpha Widget,Widgets,3,80.01,240.03,0
2023-07-24,NO-S01,North,Eta Device,Devices,1,147.12,147.12,0
2023-03-12,WE-S01,West,Eta Device,Devices,4,137.38,549.52,0
2022-04-16,SO-S06,South,Nu Component,Components,5,22.24,111.2,0
2022-10-19,NO-S04,North,Pi Part,Parts,3,12.26,36.78,0
2023-05-09,SO-S04,South,Alpha Widget,Widgets,4,40.95,163.8,0
2022-04-09,CE-S05,Central,Gamma Widget,Widgets,4,40.9,163.6,0
2023-04-01,CE-S05,Central,Epsilon Gadget,Gadgets,1,84.44,84.44,0
2023-03-03,NO-S06,North,Kappa Accessory,Accessories,1,14.79,14.79,0
2023-10-11,SO-S01,South,Mu Component,Components,3,32.54,97.62,0
2023-04-14,SO-S04,South,Eta Device,Devices,1,110.49,110.49,0
2023-01-24,CE-S05,Central,Sigma Kit,Kits,4,243.89,975.56,0
2022-05-18,EA-S04,East,Lambda Accessory,Accessories,5,17.03,85.15,0
2022-12-28,NO-S03,North,Sigma Kit,Kits,4,346.92,1387.68,0
2023-11-17,WE-S06,West,Rho Part,Parts,3,17.05,51.15,0
2021-06-11,SO-S04,South,Delta Gadget,Gadgets,4,114.94,459.76,0
2021-04-03,EA-S03,East,Iota Tool,Tools,3,45.18,135.54,0
2023-12-13,NO-S04,North,Tau Kit,Kits,4,380.83,1523.32,0
2022-04-10,EA-S02,East,Kappa Accessory,Accessories,1,12.5,12.5,0
2023-02-05,EA-S03,East,Xi Module,Modules,2,151.13,302.26,0
2022-07-25,EA-S05,East,Iota Tool,Tools,2,43.0,86.0,0
2023-03-18,SO-S06,South,Eta Device,Devices,1,117.42,,0
2023-03-21,CE-S05,Central,Kappa Accessory,Accessories,3,13.63,40.89,0
2021-06-23,WE-S05,West,Rho Part,Parts,4,13.11,52.44,0
2021-05-23,NO-S03,North,Omicron Module,Modules,1,203.09,203.09,0
2022-04-03,EA-S06,East,Nu Component,Components,3,27.21,81.63,0
2021-10-27,EA-S04,East,Eta Device,Devices,6,109.4,656.4,0
2023-05-11,CE-S01,Central,Epsilon Gadget,Gadgets,2,73.41,146.82,0
2021-11-12,CE-S02,Central,Upsilon Bundle,Bundles,1,588.8,588.8,0
2021-12-31,EA-S05,East,Lambda Accessory,Accessories,2,20.05,40.1,0
2022-03-02,SO-S06,South,Theta Tool,Tools,1,40.79,40.79,0
2021-10-13,EA-S06,East,Sigma Kit,Kits,4,292.1,1168.4,0
2022-10-12,WE-S06,West,Alpha Widget,Widgets,3,47.07,141.21,0
2021-09-22,WE-S03,West,Kappa Accessory,Accessories,2,13.79,27.58,0
2022-03-04,SO-S02,South,Sigma Kit,Kits,4,238.54,954.16,0
2021-01-13,SO-S01,South,Delta Gadget,Gadgets,4,87.84,351.36,0
2023-08-15,CE-S06,Central,Eta Device,Devices,1,133.87,133.87,0
2021-07-15,WE-S03,West,Gamma Widget,Widgets,4,55.17,220.68,0
2021-11-20,WE-S04,West,Omicron Module,Modules,1,283.83,283.83,0
2023-04-18,CE-S04,Central,Pi Part,Parts,7,10.86,76.02,0
2023-10-03,CE-S03,Central,Kappa Accessory,Accessories,3,16.11,48.33,0
2021-10-14,EA-S05,East,Beta Widget,Widgets,2,45.42,90.84,0
2021-09-28,NO-S04,North,Upsilon Bundle,Bundles,4,363.89,1455.56,0
2022-08-06,CE-S02,Central,Zeta Device,Devices,2,143.11,286.22,1
2023-07-16,EA-S04,East,Eta Device,Devices,3,98.04,294.12,0
2022-06-02,NO-S06,North,Tau Kit,Kits,3,336.64,1009.92,0
2023-04-02,EA-S05,East,Rho Part,Parts,5,13.06,65.3,0
2023-06-30,CE-S02,Central,Upsilon Bundle,Bundles,4,450.69,1802.76,0
2021-01-25,EA-S06,East,Mu Component,Components,5,23.03,115.15,0
2023-11-13,EA-S06,East,Tau Kit,Kits,2,316.61,633.22,0
2022-04-25,WE-S01,West,Delta Gadget,Gadgets,6,78.21,469.26,0
2021-09-01,EA-S05,East,Pi Part,Parts,1,11.3,11.3,0
2021-08-29,SO-S01,South,Kappa Accessory,Accessories,2,16.8,33.6,0
2022-11-20,SO-S01,South,Upsilon Bundle,Bundles,3,611.56,1834.68,0
2021-03-30,NO-S03,North,Mu Component,Components,2,26.47,52.94,0
2022-02-07,WE-S01,West,Pi Part,Parts,1,12.58,12.58,0
2021-10-30,WE-S03,West,Sigma Kit,Kits,3,285.55,856.65,0
2023-03-24,NO-S05,North,Sigma Kit,Kits,4,272.93,1091.72,0
2021-12-04,NO-S06,North,Mu Component,Components,4,34.07,136.28,0
2022-10-22,NO-S04,North,Omicron Module,Modules,1,196.38,196.38,0
2022-01-16,EA-S06,East,Theta Tool,Tools,3,39.6,118.8,0
2023-06-13,EA-S03,East,Eta Device,Devices,6,116.36,698.16,0
2021-03-24,SO-S02,South,Nu Component,Components,2,30.51,61.02,0
2021-04-22,WE-S01,West,Gamma Widget,Widgets,2,50.76,101.52,0
2022-04-11,CE-S06,Central,Nu Component,Components,2,21.13,42.26,0
2022-07-25,SO-S01,South,Rho Part,Parts,4,14.23,56.92,0
2022-11-18,CE-S06,Central,Tau Kit,Kits,5,349.69,1748.45,0
2023-03-30,WE-S05,West,Delta Gadget,Gadgets,3,86.47,259.41,0
2023-12-23,NO-S06,North,Gamma Widget,Widgets,3,74.57,223.71,0
2021-10-16,SO-S02,South,Tau Kit,Kits,2,205.97,411.94,0
2022-04-28,WE-S06,West,Delta Gadget,Gadgets,3,77.79,233.37,0
2022-06-13,SO-S02,South,Zeta Device,Devices,1,139.33,139.33,0
2022-09-27,EA-S06,East,Beta Widget,Widgets,2,53.5,107.0,1
2022-04-16,EA-S02,East,Xi Module,Modules,6,213.49,1280.94,0
2023-03-31,NO-S05,North,Omicron Module,Modules,3,229.81,689.43,0
2021-05-26,EA-S04,East,Tau Kit,Kits,4,259.93,1039.72,0
2021-03-06,CE-S06,Central,Lambda Accessory,Accessories,4,11.15,44.6,0
2023-12-25,NO-S03,North,Rho Part,Parts,3,15.8,47.4,0
2022-09-25,NO-S02,North,Mu Component,Components,7,25.71,179.97,0
2022-12-28,NO-S03,North,Lambda Accessory,Accessories,2,20.75,41.5,0
2022-08-10,SO-S04,South,Zeta Device,Devices,3,130.51,391.53,0
2023-08-05,EA-S01,East,Mu Component,Components,6,23.13,138.78,0
2022-03-21,SO-S06,South,Theta Tool,Tools,4,38.9,155.6,0
2023-07-10,CE-S02,Central,Theta Tool,Tools,6,39.71,238.26,0
2023-09-26,SO-S01,South,Kappa Accessory,Accessories,2,15.58,31.16,0
2021-09-07,WE-S03,West,Rho Part,Parts,4,12.19,48.76,0
2022-12-09,EA-S06,East,Beta Widget,Widgets,2,70.55,141.1,0
2022-04-19,WE-S04,West,Lambda Accessory,Accessories,3,13.42,40.26,0
2021-05-11,EA-S05,East,Pi Part,Parts,2,10.43,20.86,0
2021-07-02,WE-S05,West,Iota Tool,Tools,4,39.4,157.6,0
2021-03-02,EA-S05,East,Upsilon Bundle,Bundles,5,428.08,2140.4,0
2023-06-06,WE-S03,West,Theta Tool,Tools,2,37.27,74.54,0
2022-06-30,NO-S06,North,Iota Tool,Tools,6,37.13,222.78,1
2023-06-22,CE-S06,Central,Gamma Widget,Widgets,1,50.54,50.54,0
2021-03-05,CE-S05,Central,Epsilon Gadget,Gadgets,3,74.11,222.33,0
2021-04-25,SO-S06,South,Nu Component,Components,2,25.04,50.08,1
2023-03-26,CE-S01,Central,Sigma Kit,Kits,2,277.99,555.98,0
2023-07-23,NO-S02,North,Pi Part,Parts,2,14.78,29.56,0
2021-10-02,SO-S04,South,Eta Device,Devices,8,133.43,1067.44,0
2022-11-17,NO-S05,North,Zeta Device,Devices,3,177.9,533.7,0
2021-01-19,EA-S04,East,Delta Gadget,Gadgets,6,80.11,480.66,0
2021-08-28,EA-S01,East,Tau Kit,Kits,1,251.56,251.56,0
2021-12-23,EA-S06,East,Gamma Widget,Widgets,2,69.82,139.64,0
2022-11-14,NO-S06,North,Eta Device,Devices,3,159.97,479.91,0
2021-08-09,SO-S01,South,Theta Tool,Tools,1,34.57,34.57,0
2021-06-10,NO-S02,North,Tau Kit,Kits,4,261.55,1046.2,0
2022-08-23,WE-S06,West,Theta Tool,Tools,1,44.99,44.99,1
2023-04-03,EA-S01,East,Omicron Module,Modules,4,189.97,759.88,0
2023-11-21,EA-S04,East,Nu Component,Components,1,40.99,40.99,1
2022-05-06,CE-S05,Central,Rho Part,Parts,2,14.18,28.36,0
2022-07-31,CE-S05,Central,Gamma Widget,Widgets,3,63.62,190.86,0
2022-09-09,CE-S01,Central,Epsilon Gadget,Gadgets,2,85.09,170.18,0
2022-07-03,SO-S05,South,Kappa Accessory,Accessories,3,16.18,48.54,0
2022-02-22,EA-S02,East,Nu Component,Components,2,21.07,42.14,0
2022-06-03,CE-S03,Central,Nu Component,Components,4,34.17,136.68,0
2021-11-10,SO-S03,South,Beta Widget,Widgets,1,69.07,69.07,0
2022-11-15,CE-S06,Central,Gamma Widget,Widgets,2,69.43,138.86,0
2023-03-24,CE-S02,Central,Xi Module,Modules,4,169.37,677.48,0
2023-01-28,CE-S04,Central,Lambda Accessory,Accessories,2,14.67,29.34,0
2023-08-21,WE-S04,West,Nu Component,Components,2,24.69,49.38,0
2021-05-15,NO-S02,North,Theta Tool,Tools,2,41.66,83.32,0
2023-04-13,SO-S01,South,Xi Module,Modules,3,158.39,475.17,0
2023-02-18,WE-S02,West,Mu Component,Components,4,22.37,89.48,0
2023-01-16,CE-S06,Central,Tau Kit,Kits,3,212.84,638.52,0
2021-01-12,CE-S04,Central,Omicron Module,Modules,4,163.46,653.84,1
2022-09-30,CE-S01,Central,Lambda Accessory,Accessories,6,15.82,94.92,1
2022-08-29,WE-S06,West,Upsilon Bundle,Bundles,3,474.52,1423.56,0
2021-03-07,NO-S03,North,Tau Kit,Kits,2,242.83,485.66,0
2021-11-21,NO-S02,North,Gamma Widget,Widgets,2,67.76,135.52,0
2021-07-15,EA-S04,East,Zeta Device,Devices,4,137.98,551.92,0
2023-03-03,CE-S03,Central,Lambda Accessory,Accessories,6,13.74,82.44,0
2023-08-17,CE-S06,Central,Xi Module,Modules,5,179.43,897.15,0
2023-12-07,NO-S02,North,Theta Tool,Tools,3,52.71,158.13,0
2021-03-05,SO-S01,South,Nu Component,Components,4,30.04,120.16,0
2021-05-29,SO-S03,South,Omicron Module,Modules,2,204.16,408.32,0
2023-12-29,NO-S05,North,Sigma Kit,Kits,5,361.63,1808.15,0
2022-01-27,SO-S04,South,Lambda Accessory,Accessories,1,14.66,14.66,0
2021-08-08,NO-S01,North,Alpha Widget,Widgets,4,52.13,208.52,0
2021-12-02,SO-S01,South,Gamma Widget,Widgets,2,63.58,127.16,0
2021-09-30,WE-S04,West,Mu Component,Components,1,27.45,27.45,0
2023-04-13,CE-S02,Central,Sigma Kit,Kits,2,275.62,551.24,0
2022-06-24,CE-S05,Central,Omicron Module,Modules,3,236.66,709.98,0
2021-11-29,SO-S01,South,Xi Module,Modules,6,271.42,1628.52,0
2022-11-01,CE-S06,Central,Zeta Device,Devices,4,204.81,819.24,0
2022-02-17,WE-S03,West,Tau Kit,Kits,4,206.05,,0
2023-01-14,NO-S04,North,Omicron Module,Modules,3,215.55,646.65,0
2022-03-06,EA-S06,East,Epsilon Gadget,Gadgets,3,79.68,239.04,0
2022-07-07,SO-S02,South,Omicron Module,Modules,5,186.38,931.9,0
2022-02-03,CE-S01,Central,Mu Component,Components,3,21.4,64.2,0
2022-03-22,EA-S03,East,Zeta Device,Devices,5,116.2,581.0,0
2022-01-05,NO-S03,North,Upsilon Bundle,Bundles,5,399.26,1996.3,0
2021-03-06,SO-S03,South,Tau Kit,Kits,6,285.46,1712.76,0
2023-09-24,SO-S02,South,Omicron Module,Modules,3,183.2,549.6,0
2023-08-19,WE-S01,West,Tau Kit,Kits,6,222.99,1337.94,0
2023-06-23,SO-S05,South,Iota Tool,Tools,3,48.81,146.43,0
2023-02-09,CE-S03,Central,Eta Device,Devices,6,101.86,611.16,0
2021-03-17,NO-S03,North,Gamma Widget,Widgets,6,50.18,301.08,0
2023-07-17,EA-S03,East,Sigma Kit,Kits,4,308.6,1234.4,0
2021-08-03,WE-S01,West,Zeta Device,Devices,3,120.86,362.58,0
2021-03-08,CE-S06,Central,Alpha Widget,Widgets,3,45.96,137.88,0
2022-02-20,NO-S05,North,Tau Kit,Kits,2,190.11,380.22,0
2021-02-26,WE-S06,West,Iota Tool,Tools,1,40.14,40.14,0
2022-11-29,CE-S06,Central,Alpha Widget,Widgets,7,69.87,489.09,1
2022-08-27,CE-S02,Central,Omicron Module,Modules,6,147.08,882.48,0
2021-05-24,NO-S04,North,Lambda Accessory,Accessories,3,17.52,52.56,0
2023-06-22,EA-S02,East,Rho Part,Parts,4,13.57,54.28,0
2023-11-07,SO-S04,South,Pi Part,Parts,3,17.85,,0
2023-05-16,WE-S03,West,Sigma Kit,Kits,6,195.4,1172.4,0
2022-09-25,NO-S02,North,Sigma Kit,Kits,5,245.69,1228.45,0
2021-04-03,WE-S03,West,Zeta Device,Devices,6,123.42,740.52,0
2022-06-01,WE-S02,West,Sigma Kit,Kits,1,282.36,282.36,0
2023-06-18,WE-S03,West,Epsilon Gadget,Gadgets,1,90.57,90.57,0
2022-08-01,CE-S04,Central,Upsilon Bundle,Bundles,1,355.4,355.4,0
2023-04-10,SO-S03,South,Alpha Widget,Widgets,4,58.17,232.68,0
2021-08-27,WE-S02,West,Iota Tool,Tools,2,38.94,77.88,0
2023-02-18,CE-S01,Central,Rho Part,Parts,4,11.36,45.44,0
2021-04-01,CE-S03,Central,Delta Gadget,Gadgets,4,78.55,314.2,0
2022-10-22,WE-S04,West,Pi Part,Parts,1,11.61,11.61,0
2023-03-27,WE-S01,West,Kappa Accessory,Accessories,3,16.5,49.5,0
2023-06-21,WE-S02,West,Omicron Module,Modules,4,235.67,942.68,0
2022-02-24,EA-S06,East,Xi Module,Modules,2,205.3,410.6,0
2021-07-10,WE-S05,West,Sigma Kit,Kits,3,297.07,891.21,1
2021-12-19,CE-S03,Central,Zeta Device,Devices,1,163.84,163.84,0
2022-07-07,CE-S02,Central,Xi Module,Modules,1,191.33,191.33,0
2021-09-01,SO-S01,South,Lambda Accessory,Accessories,2,19.88,39.76,0
2023-02-15,CE-S01,Central,Eta Device,Devices,4,105.8,423.2,0
2022-03-18,NO-S02,North,Xi Module,Modules,6,188.37,1130.22,0
2022-07-22,CE-S06,Central,Xi Module,Modules,5,232.67,1163.35,0
2022-03-12,CE-S05,Central,Beta Widget,Widgets,3,41.56,124.68,0
2023-01-21,EA-S03,East,Alpha Widget,Widgets,2,44.19,88.38,0
2023-06-06,EA-S04,East,Tau Kit,Kits,2,185.61,371.22,0
2022-11-27,NO-S02,North,Iota Tool,Tools,2,56.56,113.12,0
2023-10-21,WE-S01,West,Eta Device,Devices,1,102.63,102.63,0
2021-05-30,WE-S02,West,Mu Component,Components,3,22.08,66.24,0
2021-11-29,WE-S03,West,Pi Part,Parts,1,15.92,15.92,0
2022-07-18,WE-S06,West,Upsilon Bundle,Bundles,3,474.14,1422.42,0
2021-12-17,SO-S01,South,Omicron Module,Modules,7,296.9,2078.3,0
2021-07-16,SO-S01,South,Epsilon Gadget,Gadgets,3,73.7,221.1,0
2022-07-07,EA-S04,East,Alpha Widget,Widgets,4,64.84,259.36,0
2022-11-10,SO-S05,South,Delta Gadget,Gadgets,2,108.19,216.38,0
2021-05-15,WE-S05,West,Upsilon Bundle,Bundles,1,407.15,407.15,0
2021-06-05,SO-S06,South,Upsilon Bundle,Bundles,1,369.37,369.37,0
2021-11-23,WE-S03,West,Upsilon Bundle,Bundles,6,579.76,3478.56,0
2021-09-06,EA-S06,East,Gamma Widget,Widgets,4,46.88,187.52,0
2021-01-27,CE-S06,Central,Eta Device,Devices,1,129.86,129.86,0
2022-06-15,WE-S01,West,Upsilon Bundle,Bundles,5,505.07,2525.35,0
2022-12-25,WE-S01,West,Sigma Kit,Kits,7,297.87,2085.09,0
2022-12-28,NO-S04,North,Tau Kit,Kits,3,328.59,985.77,0
2022-03-16,SO-S02,South,Beta Widget,Widgets,6,48.56,291.36,0
2021-12-13,WE-S04,West,Beta Widget,Widgets,4,73.07,292.28,0
2022-04-02,SO-S01,South,Sigma Kit,Kits,4,239.34,957.36,0
2022-01-17,SO-S03,South,Delta Gadget,Gadgets,2,84.2,168.4,0
2021-02-07,EA-S03,East,Nu Component,Components,3,15.18,45.54,1
2023-12-11,WE-S05,West,Omicron Module,Modules,2,292.54,585.08,0
2023-11-13,NO-S06,North,Mu Component,Components,2,33.15,66.3,0
2023-12-24,SO-S06,South,Rho Part,Parts,6,17.92,107.52,0
2021-10-13,NO-S02,North,Xi Module,Modules,3,222.91,668.73,0
2022-09-23,CE-S03,Central,Alpha Widget,Widgets,2,44.7,89.4,0
2021-10-21,EA-S03,East,Mu Component,Components,3,24.64,73.92,0
2022-07-29,SO-S02,South,Xi Module,Modules,5,222.15,1110.75,0
2022-03-27,CE-S05,Central,Kappa Accessory,Accessories,3,17.24,51.72,0
2023-08-15,NO-S05,North,Iota Tool,Tools,6,39.45,236.7,0
2021-05-02,EA-S05,East,Alpha Widget,Widgets,1,45.84,45.84,1
2022-01-28,CE-S01,Central,Lambda Accessory,Accessories,5,17.13,85.65,0
2021-06-03,EA-S02,East,Omicron Module,Modules,4,214.47,857.88,0
2021-04-16,WE-S06,West,Xi Module,Modules,3,261.28,783.84,0
2022-07-19,SO-S05,South,Zeta Device,Devices,2,131.17,262.34,0
2022-12-27,NO-S05,North,Tau Kit,Kits,2,356.15,712.3,0
2023-03-18,WE-S04,West,Nu Component,Components,5,28.04,140.2,0
2021-08-09,NO-S05,North,Theta Tool,Tools,3,39.02,117.06,0
2022-05-17,NO-S01,North,Upsilon Bundle,Bundles,1,388.12,388.12,0
2021-03-26,SO-S03,South,Xi Module,Modules,4,200.81,803.24,0
2023-02-19,NO-S03,North,Pi Part,Parts,3,7.66,22.98,0
2023-11-20,EA-S01,East,Kappa Accessory,Accessories,2,21.72,43.44,0
2021-07-23,SO-S03,South,Nu Component,Components,1,21.79,21.79,0
2022-01-30,EA-S05,East,Sigma Kit,Kits,7,245.39,1717.73,0
2021-02-08,WE-S01,West,Nu Component,Components,1,21.06,21.06,0
2023-12-20,SO-S01,South,Iota Tool,Tools,2,61.6,123.2,0
2021-05-13,CE-S01,Central,Delta Gadget,Gadgets,1,84.97,84.97,0
2021-01-28,NO-S04,North,Rho Part,Parts,2,11.99,23.98,0
2023-01-10,SO-S01,South,Epsilon Gadget,Gadgets,3,86.67,260.01,0
2023-01-22,WE-S01,West,Theta Tool,Tools,2,37.73,75.46,0
2021-01-21,WE-S02,West,Sigma Kit,Kits,2,249.07,498.14,0
2023-12-11,CE-S06,Central,Tau Kit,Kits,2,320.87,641.74,0
2021-10-31,EA-S02,East,Theta Tool,Tools,2,39.53,79.06,0
2023-06-16,CE-S02,Central,Upsilon Bundle,Bundles,1,475.36,475.36,0
2023-03-24,NO-S04,North,Kappa Accessory,Accessories,2,15.43,30.86,0
